Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Roberto Piccoli,27/01/2001,3.3,Spezia,F,20,693,5,5,0,1.95,0.39,5.04+0.04,5.04+0.04,0.50+0.50,6.21,0.67,0.65,0.65,0.07,0.72,0.72,0.81,0.09,0,0
Diego Farias,10/05/1990,2.75,Spezia,F,29,1500,4,4,2,1.92,1.92,2.99-1.01,2.99-1.01,4.02+2.02,8.72,3.81,0.18,0.18,0.24,0.42,0.42,0.52,0.23,5,0
Emmanuel Gyasi,11/01/1994,2.75,Spezia,F,37,2869,4,4,6,0.91,0.88,5.12+1.12,5.12+1.12,4.34-1.66,12.61,4.78,0.16,0.16,0.14,0.3,0.3,0.4,0.15,4,0
Martin Erlic,24/01/1998,3.3,Spezia,D,27,1786,3,3,1,0.45,0.05,1.45-1.55,1.45-1.55,0.49-0.51,2.89,2.88,0.07,0.07,0.02,0.1,0.1,0.15,0.15,6,0
Andrej Galabinov,13/11/1988,0.77,Spezia,F,12,411,3,3,1,1.75,0.66,2.96-0.04,2.20-0.80,0.24-0.76,2.78,0.45,0.65,0.48,0.05,0.7,0.54,0.61,0.1,0,0
Giulio Maggiore,12/03/1998,8.25,Spezia,M,33,2231,3,3,1,1.61,0.52,5.06+2.06,5.06+2.06,1.89+0.89,9.44,4.31,0.2,0.2,0.08,0.28,0.28,0.38,0.17,3,0
Riccardo Saponara,21/12/1991,1.87,Spezia,F M,9,394,2,2,0,2.28,0.91,1.18-0.82,1.18-0.82,0.68+0.68,2.53,0.84,0.27,0.27,0.16,0.43,0.43,0.58,0.19,0,1
Claudio Terzi,19/06/1984,0.33,Spezia,D,25,1880,1,1,1,0.24,0.24,0.63-0.37,0.63-0.37,0.72-0.28,3.18,2.89,0.03,0.03,0.03,0.06,0.06,0.15,0.14,7,1
Julian Chabot,12/02/1998,3.3,Spezia,D,25,1651,1,1,1,0.49,0.27,0.83-0.17,0.83-0.17,0.69-0.31,3.35,3.24,0.05,0.05,0.04,0.08,0.08,0.18,0.18,9,1
Kevin Agudelo,14/11/1998,3.85,Spezia,F,29,1349,1,1,2,1.27,0.8,1.29+0.29,1.29+0.29,1.20-0.80,4.6,2.2,0.09,0.09,0.08,0.17,0.17,0.31,0.15,4,0
Simone Bastoni,05/11/1996,3.3,Spezia,D,22,1538,1,1,6,1.23,1.7,1.20+0.20,1.20+0.20,2.63-3.37,5.45,2.76,0.07,0.07,0.15,0.22,0.22,0.32,0.16,7,0
Ardian Ismajli,30/09/1996,2.75,Spezia,D,17,1294,1,1,1,0.42,0.14,0.67-0.33,0.67-0.33,0.64-0.36,2.26,2.15,0.05,0.05,0.04,0.09,0.09,0.16,0.15,1,1
Jacopo Sala,05/12/1991,0.55,Spezia,D,6,383,0,0,0,0,0.7,0,0,0.84+0.84,1.27,0.43,0,0,0.2,0.2,0.2,0.3,0.1,1,0
Rafael,03/03/1982,0.22,Spezia,GK,3,205,0,0,1,0,0.44,0,0,0.31-0.69,0.43,0.12,0,0,0.14,0.14,0.14,0.19,0.05,0,0
Cristian Dell'Orco,10/02/1994,0.66,Spezia,D,8,259,0,0,0,0.35,0,0.08+0.08,0.08+0.08,0,0.7,0.62,0.03,0.03,0,0.03,0.03,0.24,0.22,0,0
Federico Mattiello,14/07/1995,0.825,Spezia,S,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo Marchizza,26/03/1998,1.65,Spezia,D,24,1557,0,0,2,0.4,0.87,0.45+0.45,0.45+0.45,1.23-0.77,3.04,2.13,0.03,0.03,0.07,0.1,0.1,0.18,0.12,4,0
Alessandro Deiola,01/08/1995,1.1,Spezia,M,12,349,0,0,0,1.29,2.32,0.24+0.24,0.24+0.24,0.61+0.61,1.09,0.81,0.06,0.06,0.16,0.22,0.22,0.28,0.21,1,0
Elio Capradossi,11/03/1996,0.99,Spezia,D,1,90,0,0,0,1,0,0.11+0.11,0.11+0.11,0,0,0,0.11,0.11,0,0.11,0.11,0,0,0,0
Luca Mora,10/05/1988,0.385,Spezia,M,4,101,0,0,0,0.89,0,0.10+0.10,0.10+0.10,0,0.14,0.04,0.09,0.09,0,0.09,0.09,0.12,0.03,0,0
Ivan Provedel,17/03/1994,2.75,Spezia,GK,29,2610,0,0,0,0,0,0,0,0,1.47,1.47,0,0,0,0,0,0.05,0.05,1,0
Lucien Agoume,09/02/2002,5.5,Spezia,M,12,799,0,0,0,0.23,0.23,0.11+0.11,0.11+0.11,0.10+0.10,1.48,1.33,0.01,0.01,0.01,0.02,0.02,0.17,0.15,2,0
Jeroen Zoet,06/01/1991,2.2,Spezia,GK,7,605,0,0,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0.09,0.09,1,0
Juan Ramos,01/09/1996,0.33,Spezia,D,6,288,0,0,0,0.31,1.25,0.02+0.02,0.02+0.02,0.22+0.22,1.01,0.92,0,0,0.07,0.07,0.07,0.32,0.29,1,0
Paolo Bartolomei,22/08/1989,0.605,Spezia,M,6,321,0,0,1,1.12,1.4,0.13+0.13,0.13+0.13,0.27-0.73,0.5,0.27,0.04,0.04,0.08,0.11,0.11,0.14,0.07,1,0
Matteo Ricci,27/05/1994,3.85,Spezia,M,29,2244,0,0,2,0.84,0.88,0.88+0.88,0.88+0.88,1.93-0.07,6.97,5.75,0.04,0.04,0.08,0.11,0.11,0.28,0.23,5,0
Salvador Ferrer,21/01/1998,1.43,Spezia,D,18,1183,0,0,1,0.23,1.07,0.10+0.10,0.10+0.10,1.09+0.09,3.8,3.04,0.01,0.01,0.08,0.09,0.09,0.29,0.23,4,0
Luca Vignali,11/01/1996,1.1,Spezia,D,21,1602,0,0,0,0.22,0.56,0.13+0.13,0.13+0.13,0.70+0.70,2.46,1.84,0.01,0.01,0.04,0.05,0.05,0.14,0.1,4,1
Gennaro Acampora,29/03/1994,0.44,Spezia,F M,14,420,0,0,0,1.93,0.21,0.26+0.26,0.26+0.26,0.01+0.01,1.29,1.11,0.06,0.06,0,0.06,0.06,0.28,0.24,2,0
Nahuel Estévez,14/11/1995,2.2,Spezia,M,27,1781,0,0,3,1.31,1.41,2.05+2.05,2.05+2.05,2.43-0.57,6.81,3.99,0.1,0.1,0.12,0.23,0.23,0.34,0.2,7,0
Léo Sena,31/12/1995,2.2,Spezia,M,16,869,0,0,0,0.21,0.21,0.04+0.04,0.04+0.04,0.15+0.15,4.89,4.72,0,0,0.02,0.02,0.02,0.51,0.49,0,0
Giuseppe Mastinu,09/10/1991,0.33,Spezia,S,3,31,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.07,0.07,0,0
Andrea Belotti,20/12/1993,38.5,Torino,F,35,2915,13,9,6,3.27,1.17,13.57+0.57,9.76+0.76,7.07+1.07,16.29,1.81,0.42,0.3,0.22,0.64,0.52,0.5,0.06,4,0
Simone Zaza,25/06/1991,3.3,Torino,F,29,1472,6,6,0,3.49,0.79,8.16+2.16,8.16+2.16,1.56+1.56,9.99,2.1,0.5,0.5,0.1,0.59,0.59,0.61,0.13,4,0
Antonio Sanabria,04/03/1996,8.25,Torino,F,14,986,5,5,1,1.83,0.64,3.27-1.73,3.27-1.73,0.56-0.44,4.62,1.44,0.3,0.3,0.05,0.35,0.35,0.42,0.13,2,0
Bremer,18/03/1997,11,Torino,D,33,2939,5,5,0,0.8,0.21,2.95-2.05,2.95-2.05,0.30+0.30,7.47,7.02,0.09,0.09,0.01,0.1,0.1,0.23,0.22,2,0
Sasa Lukic,13/08/1996,5.5,Torino,M,32,2116,3,3,0,0.81,0.98,1.95-1.05,1.95-1.05,1.27+1.27,5.52,3.24,0.08,0.08,0.05,0.14,0.14,0.23,0.14,4,0
Rolando Mandragora,29/06/1997,15.4,Torino,M,17,1528,3,3,1,1.53,0.88,2.37-0.63,2.37-0.63,0.47-0.53,5.71,3.37,0.14,0.14,0.03,0.17,0.17,0.34,0.2,3,1
Armando Izzo,02/03/1992,11,Torino,D,25,2025,2,2,0,0.62,0.13,0.83-1.17,0.83-1.17,0.17+0.17,4.84,4.58,0.04,0.04,0.01,0.04,0.04,0.22,0.2,3,0
Federico Bonazzoli,21/05/1997,4.4,Torino,F,20,527,2,2,2,3.59,0.51,1.50-0.50,1.50-0.50,0.68-1.32,4.15,2.48,0.26,0.26,0.12,0.37,0.37,0.71,0.42,2,0
Mergim Vojvoda,01/02/1995,5.5,Torino,D M,24,1360,2,2,2,0.4,0.53,1.17-0.83,1.17-0.83,0.84-1.16,3.86,2.38,0.08,0.08,0.06,0.13,0.13,0.26,0.16,4,0
Tomás Rincón,13/01/1988,2.2,Torino,M,36,2881,1,1,1,0.69,0.44,1.36+0.36,1.36+0.36,1.78+0.78,10.57,8.19,0.04,0.04,0.06,0.1,0.1,0.33,0.26,8,1
Karol Linetty,02/02/1995,6.6,Torino,M,27,1846,1,1,0,0.34,0.73,1.05+0.05,1.05+0.05,1.12+1.12,5.75,3.75,0.05,0.05,0.05,0.11,0.11,0.28,0.18,5,0
Simone Verdi,12/07/1992,8.8,Torino,F M,33,1613,1,1,5,2.29,2.9,3.52+2.52,3.52+2.52,4.70-0.30,7.21,2.49,0.2,0.2,0.26,0.46,0.46,0.4,0.14,6,0
Cristian Ansaldi,20/09/1986,2.2,Torino,D M,31,1929,1,0,6,0.84,1.63,1.75+0.75,0.98+0.98,5.25-0.75,6.66,3.24,0.08,0.05,0.25,0.33,0.29,0.31,0.15,1,0
Nicolas N'Koulou,27/03/1990,5.5,Torino,D,18,1363,1,1,0,0.2,0.13,0.69-0.31,0.69-0.31,0.07+0.07,2.55,2.53,0.05,0.05,0,0.05,0.05,0.17,0.17,5,0
Soualiho Meité,17/03/1994,5.5,Torino,M,14,926,1,1,1,0.78,0.78,0.60-0.40,0.60-0.40,0.36-0.64,3.57,2.94,0.06,0.06,0.03,0.09,0.09,0.35,0.29,0,0
Wilfried Stephane Singo,25/12/2000,7.7,Torino,D M,28,1855,1,1,2,0.49,1.16,1.14+0.14,1.14+0.14,3.50+1.50,7.57,5.38,0.06,0.06,0.17,0.23,0.23,0.37,0.26,2,1
Amer Gojak,13/02/1997,4.18,Torino,F M,15,466,1,1,1,1.55,1.35,0.79-0.21,0.79-0.21,0.23-0.77,1.76,0.97,0.15,0.15,0.04,0.2,0.2,0.34,0.19,1,0
Ricardo Rodríguez,25/08/1992,2.2,Torino,D,16,1261,0,0,0,0.93,0.36,0.51+0.51,0.51+0.51,0.22+0.22,2.74,2.54,0.04,0.04,0.02,0.05,0.05,0.2,0.18,1,0
Daniele Baselli,12/03/1992,5.5,Torino,M,15,369,0,0,0,1.22,2.2,0.22+0.22,0.22+0.22,0.76+0.76,1.62,0.99,0.05,0.05,0.19,0.24,0.24,0.39,0.24,2,0
Nicola Murru,16/12/1994,3.85,Torino,D,14,574,0,0,0,0.78,0.47,0.43+0.43,0.43+0.43,0.39+0.39,1.51,0.83,0.07,0.07,0.06,0.13,0.13,0.24,0.13,0,0
Simone Edera,09/01/1997,0.55,Torino,S,2,49,0,0,0,5.51,5.51,0.13+0.13,0.13+0.13,0.25+0.25,0.02,0,0.25,0.25,0.46,0.71,0.71,0.04,0,0,0
Samir Ujkani,05/07/1988,0.22,Torino,GK,1,90,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0.47,0.47,0,0
Salvatore Sirigu,12/01/1987,2.75,Torino,GK,32,2880,0,0,0,0,0,0,0,0,1.77,1.77,0,0,0,0,0,0.06,0.06,0,0
Alessandro Buongiorno,06/06/1999,2.75,Torino,D,12,852,0,0,0,0.32,0.11,0.18+0.18,0.18+0.18,0.01+0.01,2.6,2.59,0.02,0.02,0,0.02,0.02,0.27,0.27,4,0
Alex Berenguer,04/07/1995,16.5,Torino,M,2,138,0,0,0,1.3,0,0.46+0.46,0.46+0.46,0,0.78,0.72,0.3,0.3,0,0.3,0.3,0.51,0.47,0,0
Vanja Milinkovic-Savic,20/02/1997,0.88,Torino,GK,5,450,0,0,0,0,0,0,0,0,0.67,0.67,0,0,0,0,0,0.13,0.13,0,0
Lyanco,01/02/1997,5.5,Torino,D,23,1954,0,0,0,0.55,0.18,1.52+1.52,1.52+1.52,0.36+0.36,5.27,4.75,0.07,0.07,0.02,0.09,0.09,0.24,0.22,8,0
Vincenzo Millico,12/08/2000,1.32,Torino,S,3,16,0,0,0,0,5.63,0,0,0.02+0.02,0,0,0,0,0.13,0.13,0.13,0,0,0,0
Jacopo Segre,17/02/1997,1.54,Torino,M,9,176,0,0,0,2.05,0.51,0.25+0.25,0.25+0.25,0.06+0.06,1.06,0.76,0.13,0.13,0.03,0.16,0.16,0.54,0.39,1,0
Rodrigo de Paul,24/05/1994,41.8,Udinese,M,36,3206,9,6,9,2.3,2.27,6.26-2.74,3.98-2.02,11.70+2.70,18.21,9.88,0.18,0.11,0.33,0.5,0.44,0.51,0.28,3,2
Roberto Pereyra,07/01/1991,11,Udinese,F M,34,2949,5,4,7,0.85,1.37,4.14-0.86,3.38-0.62,4.31-2.69,13.6,6.88,0.13,0.1,0.13,0.26,0.23,0.42,0.21,8,0
Stefano Okaka,09/08/1989,2.2,Udinese,F,22,1494,4,4,1,1.45,0.54,4.29+0.29,4.29+0.29,0.64-0.36,4.71,1.43,0.26,0.26,0.04,0.3,0.3,0.28,0.09,2,0
Tolgay Arslan,16/08/1990,3.3,Udinese,M,30,1861,3,3,0,1.06,0.44,0.91-2.09,0.91-2.09,0.54+0.54,5.48,4.29,0.04,0.04,0.03,0.07,0.07,0.27,0.21,9,0
Ignacio Pussetto,21/12/1995,5.5,Udinese,F,11,761,3,3,1,2.01,0.95,2.38-0.62,2.38-0.62,1.09+0.09,3.62,1.35,0.28,0.28,0.13,0.41,0.41,0.43,0.16,2,0
Ilija Nestorovski,12/03/1990,1.43,Udinese,F,22,666,2,2,2,3.38,1.89,5.14+3.14,5.14+3.14,1.83-0.17,6.92,0.84,0.7,0.7,0.25,0.94,0.94,0.94,0.11,1,0
Kevin Lasagna,10/08/1992,6.6,Udinese,F,17,1104,2,2,1,3.42,0.9,7.91+5.91,7.91+5.91,0.97-0.03,9.05,0.43,0.64,0.64,0.08,0.72,0.72,0.74,0.04,1,0
Jens Stryger Larsen,21/02/1991,4.4,Udinese,D M,33,2657,2,2,0,0.78,0.34,3.67+1.67,3.67+1.67,1.19+1.19,7.99,4.44,0.12,0.12,0.04,0.16,0.16,0.27,0.15,0,0
Nahuel Molina,06/04/1998,7.7,Udinese,D,29,1808,2,2,5,0.8,1.1,1.22-0.78,1.22-0.78,2.70-2.30,8.58,5.6,0.06,0.06,0.13,0.2,0.2,0.43,0.28,1,0
Gerard Deulofeu,13/03/1994,11,Udinese,F M,13,593,1,1,1,2.58,1.06,1.49+0.49,1.49+0.49,0.84-0.16,3.56,1.34,0.23,0.23,0.13,0.35,0.35,0.54,0.2,0,0
Fernando Forestieri,15/01/1990,0.99,Udinese,F,19,532,1,1,1,1.86,1.35,1.65+0.65,1.65+0.65,1.03+0.03,2.64,0.66,0.28,0.28,0.17,0.45,0.45,0.45,0.11,1,0
Samir,05/12/1994,5.5,Udinese,D,30,2210,1,1,0,0.45,0.37,1.32+0.32,1.32+0.32,0.89+0.89,7.32,6.52,0.05,0.05,0.04,0.09,0.09,0.3,0.27,6,0
Fernando Llorente,26/02/1985,1.1,Udinese,F,14,717,1,1,0,1.38,1.38,1.65+0.65,1.65+0.65,0.48+0.48,2.8,1.19,0.21,0.21,0.06,0.27,0.27,0.35,0.15,2,0
Bram Nuytinck,04/05/1990,5.5,Udinese,D,20,1645,1,1,0,0.22,0.16,0.47-0.53,0.47-0.53,0.11+0.11,2.03,1.96,0.03,0.03,0.01,0.03,0.03,0.11,0.11,1,0
Marvin Zeegelaar,12/08/1990,1.32,Udinese,D,24,1774,1,1,0,0.46,0.51,1.21+0.21,1.21+0.21,1.40+1.40,4.76,2.89,0.06,0.06,0.07,0.13,0.13,0.24,0.15,6,0
Rodrigo Becão,19/01/1996,5.5,Udinese,D,35,2787,1,1,0,0.32,0.23,1.85+0.85,1.85+0.85,0.22+0.22,6.16,5.99,0.06,0.06,0.01,0.07,0.07,0.2,0.19,5,0
Jayden Braaf,31/08/2002,3.3,Udinese,F,4,106,1,1,0,1.7,0.85,0.15-0.85,0.15-0.85,0.02+0.02,0.25,0.1,0.13,0.13,0.02,0.15,0.15,0.21,0.08,0,0
Ryder Matos,27/02/1993,1.1,Udinese,S,1,11,0,0,0,0,8.18,0,0,0.03+0.03,0.05,0.02,0,0,0.25,0.25,0.25,0.38,0.14,0,0
Simone Scuffet,31/05/1996,0.88,Udinese,GK,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mato Jajalo,25/05/1988,0.44,Udinese,S,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastien De Maio,05/03/1987,0.77,Udinese,D,15,855,0,0,0,0.63,0,0.30+0.30,0.30+0.30,0,3.13,3.1,0.03,0.03,0,0.03,0.03,0.33,0.33,1,0
Jean-Victor Makengo,12/06/1998,3.3,Udinese,M,17,505,0,0,0,0.71,0.36,0.09+0.09,0.09+0.09,0.11+0.11,1.19,1.13,0.02,0.02,0.02,0.03,0.03,0.21,0.2,1,0
Rolando Mandragora,29/06/1997,15.4,Udinese,M,10,389,0,0,0,2.08,0.93,1.07+1.07,1.07+1.07,0.13+0.13,2.28,1.2,0.25,0.25,0.03,0.28,0.28,0.53,0.28,0,0
Kevin Bonifazi,19/05/1996,7.7,Udinese,D,30,2476,0,0,0,0.62,0.07,1.19+1.19,1.19+1.19,0.16+0.16,4.66,4.52,0.04,0.04,0.01,0.05,0.05,0.17,0.16,4,0
Mamadou Coulibaly,03/02/1999,2.2,Udinese,M,3,183,0,0,0,0.98,0.98,0.08+0.08,0.08+0.08,0.14+0.14,0.75,0.53,0.04,0.04,0.07,0.11,0.11,0.37,0.26,0,0
Walace,04/04/1995,5.5,Udinese,M,30,2058,0,0,0,0.74,0.39,0.47+0.47,0.47+0.47,0.24+0.24,6.27,5.87,0.02,0.02,0.01,0.03,0.03,0.27,0.26,4,0
Nícolas,12/04/1988,0.385,Udinese,GK,2,180,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.04,0.04,0,0
Manuel Gasparini,19/05/2002,0.33,Udinese,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidde ter Avest,20/05/1997,2.2,Udinese,D,6,348,0,0,0,0,0,0,0,0,1.65,1.65,0,0,0,0,0,0.43,0.43,0,0
Juan Musso,06/05/1994,22,Udinese,GK,35,3150,0,0,0,0,0,0,0,0,2.01,2.01,0,0,0,0,0,0.06,0.06,5,0
Petar Micin,29/09/1998,0.385,Udinese,S,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Palumbo,05/03/2002,0.88,Udinese,M,3,61,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0,0.11,0.11,0,0
Thomas Ouwejan,30/09/1996,2.2,Udinese,D,15,396,0,0,2,1.36,2.27,0.14+0.14,0.14+0.14,1.48-0.52,1.79,1.45,0.03,0.03,0.34,0.37,0.37,0.41,0.33,0,0
Antonin Barak,03/12/1994,15.4,Verona,M,34,2772,7,7,3,1.46,0.81,6.94-0.06,6.94-0.06,2.33-0.67,14.48,8.05,0.23,0.23,0.08,0.3,0.3,0.47,0.26,5,1
Mattia Zaccagni,16/06/1995,16.5,Verona,F M,36,2656,6,5,5,1.05,1.29,4.11-1.89,3.34-1.66,5.84+0.84,15.25,8.22,0.14,0.11,0.2,0.34,0.31,0.52,0.28,6,0
Federico Dimarco,10/11/1997,11,Verona,D,35,2615,5,5,3,1.27,2.55,2.55-2.45,2.55-2.45,7.50+4.50,12.58,8.59,0.09,0.09,0.26,0.35,0.35,0.43,0.3,6,0
Marco Faraoni,25/10/1991,7.7,Verona,D,34,2902,4,4,7,1.05,0.68,3.50-0.50,3.50-0.50,4.37-2.63,11.3,6.57,0.11,0.11,0.14,0.24,0.24,0.35,0.2,8,0
Darko Lazovic,15/09/1990,5.5,Verona,D M,32,2504,3,3,6,1.19,1.22,3.15+0.15,3.15+0.15,5.40-0.60,13.29,7.5,0.11,0.11,0.19,0.31,0.31,0.48,0.27,3,0
Miguel Veloso,11/05/1986,0.99,Verona,M,21,1312,2,0,2,0.82,0.75,1.78-0.22,0.26+0.26,0.63-1.37,5.07,4.51,0.12,0.02,0.04,0.17,0.06,0.35,0.31,1,0
Nikola Kalinic,05/01/1988,1.65,Verona,F,19,1077,2,2,0,2.01,0.75,4.22+2.22,4.22+2.22,0.44+0.44,6.13,1.95,0.35,0.35,0.04,0.39,0.39,0.51,0.16,2,0
Kevin Lasagna,10/08/1992,6.6,Verona,F M,19,1268,2,2,0,2.13,0.99,3.47+1.47,3.47+1.47,2.29+2.29,6.28,1.23,0.25,0.25,0.16,0.41,0.41,0.45,0.09,0,0
Andrea Favilli,17/05/1997,3.85,Verona,F,11,330,2,2,0,3.55,0.55,1.87-0.13,1.87-0.13,0.11+0.11,2.83,0.95,0.51,0.51,0.03,0.54,0.54,0.77,0.26,1,0
Eddie Salcedo,01/10/2001,9.35,Verona,F M,21,746,2,2,0,2.65,0.6,3.78+1.78,3.78+1.78,0.35+0.35,3.89,0.75,0.46,0.46,0.04,0.5,0.5,0.47,0.09,3,0
Ivan Ilic,17/03/2001,8.8,Verona,M,29,1826,2,2,0,0.59,0.79,1.87-0.13,1.87-0.13,0.54+0.54,9.12,7.18,0.09,0.09,0.03,0.12,0.12,0.45,0.35,2,0
Adrien Tameze,04/02/1994,6.6,Verona,F M,33,2334,1,1,0,0.69,0.46,1.40+0.40,1.40+0.40,1.33+1.33,6.44,4.36,0.05,0.05,0.05,0.11,0.11,0.25,0.17,6,0
Ebrima Colley,01/02/2000,4.4,Verona,F M,23,709,1,1,0,2.16,1.02,2.26+1.26,2.26+1.26,0.66+0.66,4.45,2.38,0.29,0.29,0.08,0.37,0.37,0.57,0.3,1,0
Stefano Sturaro,09/03/1993,4.95,Verona,M,10,418,0,0,0,0.22,0,0.02+0.02,0.02+0.02,0,0.77,0.77,0.01,0.01,0,0.01,0.01,0.17,0.17,5,0
Federico Ceccherini,11/05/1992,3.85,Verona,D,25,1762,0,0,0,0.61,0.26,1.11+1.11,1.11+1.11,0.48+0.48,7.96,7.77,0.06,0.06,0.02,0.08,0.08,0.41,0.4,8,0
Lubomir Tupta,27/03/1998,0.385,Verona,M,2,51,0,0,0,3.53,0,0.12+0.12,0.12+0.12,0,0.12,0,0.21,0.21,0,0.21,0.21,0.21,0,0,0
Daniel Bessa,14/01/1993,2.75,Verona,M,18,588,0,0,2,1.22,2.3,1.22+1.22,1.22+1.22,2,4.17,1.22,0.19,0.19,0.31,0.49,0.49,0.64,0.19,1,0
Marco Silvestri,02/03/1991,9.9,Verona,GK,34,3060,0,0,0,0,0,0,0,0,2.12,2.12,0,0,0,0,0,0.06,0.06,1,0
Andrea Danzi,25/02/1999,0.44,Verona,M,2,106,0,0,0,0.85,0.85,0.02+0.02,0.02+0.02,0.06+0.06,0.44,0.38,0.02,0.02,0.05,0.07,0.07,0.37,0.32,1,0
Giangiacomo Magnani,04/10/1995,5.5,Verona,D,25,1491,0,0,0,0.78,0.06,0.67+0.67,0.67+0.67,0.03+0.03,3.01,2.94,0.04,0.04,0,0.04,0.04,0.18,0.18,8,0
Koray Günter,16/08/1994,5.5,Verona,D,27,1780,0,0,2,0.3,0.3,0.21+0.21,0.21+0.21,0.74-1.26,4.78,4.64,0.01,0.01,0.04,0.05,0.05,0.24,0.23,4,0
Ronaldo Vieira,19/07/1998,5.5,Verona,M,4,221,0,0,0,0.81,0.81,0.05+0.05,0.05+0.05,0.03+0.03,0.53,0.5,0.02,0.02,0.01,0.03,0.03,0.22,0.2,1,0
Pawel Dawidowicz,20/05/1995,4.4,Verona,D M,30,1866,0,0,0,0.72,0.29,1.14+1.14,1.14+1.14,1.15+1.15,6.09,5.56,0.06,0.06,0.06,0.11,0.11,0.29,0.27,9,0
Alan Empereur,10/03/1994,1.1,Verona,D,4,222,0,0,0,0.41,0,0.07+0.07,0.07+0.07,0,0.71,0.64,0.03,0.03,0,0.03,0.03,0.29,0.26,1,0
Alessandro Berardi,16/01/1991,0.055,Verona,S,1,25,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0.17,0.17,0,0
Yildirim Mert Cetin,01/01/1997,3.08,Verona,D,6,417,0,0,0,0.43,0,0.10+0.10,0.10+0.10,0,0.72,0.64,0.02,0.02,0,0.02,0.02,0.16,0.14,1,0
Samuel Di Carmine,29/09/1988,1.32,Verona,F,11,501,0,0,0,1.62,0.72,1.96+1.96,1.96+1.96,0.09+0.09,3.45,1.96,0.35,0.35,0.02,0.37,0.37,0.62,0.35,1,0
Matteo Lovato,14/02/2000,7.7,Verona,D M,24,1377,0,0,0,0.07,0.26,0.02+0.02,0.02+0.02,0.18+0.18,3.02,2.85,0,0,0.01,0.01,0.01,0.2,0.19,5,0
Kevin Rüegg,05/08/1998,3.96,Verona,D,7,186,0,0,0,0.48,0,0.02+0.02,0.02+0.02,0,0.12,0.1,0.01,0.01,0,0.01,0.01,0.06,0.05,0,0
Ivor Pandur,25/03/2000,1.1,Verona,GK,4,335,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.03,0.03,0,0
Iyenoma Destiny Udogie,28/11/2002,1.1,Verona,S,6,160,0,0,0,0.56,0.56,0.48+0.48,0.48+0.48,0.03+0.03,0.71,0.71,0.27,0.27,0.01,0.28,0.28,0.4,0.4,1,0
Philip Yeboah Ankrah,27/09/2002,0.138,Verona,S,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0